user_id,anime_id,rating
271,46422,7
271,39741,3
271,57,7
271,39167,5
271,3783,8
271,52107,7
271,34822,8
271,30709,9
271,41611,6
271,34376,6
271,57647,5
271,35848,8
271,16662,7
271,34036,3
271,61274,4
271,50250,6
271,543,7
271,2402,8
271,322,7
271,338,9
271,40421,6
271,39112,10
271,392,7
271,38883,5
271,42923,7
271,39468,10
271,12189,9
271,40729,6
271,49596,3
271,56784,4
271,58689,4
271,12031,9
271,18179,10
271,60048,10
271,50183,2
271,853,7
271,33049,6
271,57658,9
271,11979,6
271,29803,9
271,39486,7
271,51318,8
271,41467,9
271,53410,8
271,37962,6
271,15,8
271,57181,7
271,9253,10
271,42894,3
271,44931,8
271,60058,4
271,15689,8
271,54595,5
271,39247,3
271,512,6
271,39198,9
271,14807,4
271,63019,7
271,31757,8
271,33206,6
271,38088,3
271,37095,4
271,13601,5
271,40716,8
271,42250,6
271,1363,5
271,53065,4
271,20651,4
271,27989,7
271,7791,10
271,42166,9
271,57592,5
271,268,5
271,56009,10
271,16706,9
271,61784,4
272,41782,8
272,20507,7
272,22135,6
272,3701,6
272,21419,7
272,23775,6
272,58509,6
272,1453,10
272,38249,7
272,1033,7
272,4081,6
272,54650,6
272,1695,5
272,1889,8
272,54856,5
272,10030,6
272,1735,6
272,32983,4
272,44931,8
272,27821,9
272,57864,9
272,2471,9
272,47778,8
272,486,7
272,59229,8
272,249,4
272,36949,3
272,2559,9
272,38000,4
272,28171,9
272,26055,2
272,49590,8
272,36275,4
272,627,10
272,51836,6
272,40435,7
272,589,3
272,20,5
272,50250,5
272,235,6
272,38329,4
272,52293,6
272,5081,6
272,57334,4
272,39565,7
272,63019,1
272,14807,7
272,427,10
272,61930,9
272,49413,2
272,37105,6
272,22789,3
272,25313,2
272,6945,6
272,37208,2
272,52107,6
272,523,9
272,50593,6
273,4722,7
273,59001,7
273,339,5
273,11981,7
273,50612,7
273,60602,2
273,28171,7
273,30709,3
273,1530,5
273,44931,10
273,22535,3
273,61322,8
273,14807,4
273,52168,8
273,239,2
273,38826,5
273,59897,6
273,10162,6
273,55701,7
273,39894,8
273,28,4
273,50380,4
273,20,5
273,25313,6
273,21419,5
273,50587,5
273,52034,7
273,52107,4
273,15,6
273,51805,7
273,16498,6
273,37999,8
273,16395,10
273,24687,3
273,59654,3
273,1559,7
273,329,8
273,38080,7
273,164,6
273,12069,8
273,7645,8
273,535,4
273,60108,6
273,2685,8
273,38691,6
273,3297,10
273,39592,7
273,2449,4
273,31758,8
273,1023,7
273,4224,7
273,45577,7
273,3002,8
273,54492,4
273,1210,6
273,36862,5
273,51440,7
273,36369,6
273,38088,3
273,33674,7
273,39486,7
273,56785,7
273,13601,8
273,33255,4
273,58509,7
273,49782,10
273,813,8
273,50403,7
273,4672,3
273,50250,7
273,14353,8
273,2450,5
273,17549,7
273,60988,7
273,5300,6
273,23283,3
273,40664,6
273,51009,5
273,16049,6
273,22135,4
273,40748,4
273,28957,7
273,52215,5
273,50207,4
273,39783,8
273,60726,6
273,58689,5
273,996,7
273,19647,7
273,49053,9
273,57658,5
273,5,8
273,51096,5
273,1974,7
273,55016,6
273,50159,7
273,264,8
273,9130,5
273,44412,9
273,21469,7
273,32902,5
273,5690,5
273,5941,3
273,26055,10
273,24,9
273,658,6
273,35788,8
273,627,8
273,59986,6
273,57647,5
273,6594,5
273,58222,7
273,199,7
273,57183,7
273,1827,6
273,135,9
273,49701,7
273,35851,5
273,55742,5
273,52588,1
273,31051,8
273,61952,8
273,1471,7
273,1089,6
273,21,5
273,40211,6
273,28735,7
273,3091,5
273,55866,10
273,53499,7
273,40542,8
273,12355,7
273,55888,10
273,55855,8
273,5028,6
273,801,4
273,32547,6
273,4053,6
274,73,5
274,5028,4
274,265,6
274,59360,9
274,2618,2
274,35382,6
274,239,5
274,38409,8
274,31490,8
274,56653,5
274,53236,3
274,28891,6
274,51122,10
274,1698,7
274,39783,6
274,31339,4
274,35839,7
274,14813,5
274,585,9
274,18,6
274,40682,6
274,52293,6
274,6746,9
274,50172,7
274,37779,7
274,1471,6
274,55690,5
274,9989,5
274,48411,7
274,283,6
274,52701,5
274,54857,8
274,187,6
274,37999,6
274,60334,8
274,52347,10
274,59833,5
274,27821,4
274,48583,7
274,31973,7
274,42941,5
274,77,7
274,9963,5
274,957,5
274,31098,9
274,31149,3
274,60988,6
274,4789,5
274,12815,7
274,4772,7
274,6675,8
274,2246,7
274,34438,7
274,31988,6
274,7472,6
274,52578,7
274,33486,8
274,21419,7
274,28735,3
274,2236,8
274,58509,10
274,59939,4
274,5365,3
274,1575,9
274,14397,8
274,44,4
274,48549,8
274,3665,10
274,36949,6
274,2251,9
274,50265,7
274,37870,5
274,1023,3
274,4053,6
274,47194,7
274,60058,7
274,49310,7
274,49590,6
274,51019,5
274,55318,6
274,46095,7
274,13601,7
274,44074,5
274,34240,7
274,3091,5
274,57181,10
274,416,6
274,56009,7
274,60541,6
274,11061,5
274,44070,8
274,27663,8
274,33323,9
274,10162,4
274,81,7
274,37932,7
274,10087,7
274,50594,5
274,60489,2
274,7222,7
274,59306,4
274,56538,4
274,39468,7
274,4918,6
274,35110,7
274,21329,7
274,37491,4
274,36946,6
274,50159,7
274,61952,6
274,40080,9
274,135,7
274,16662,8
274,35857,9
274,47,8
274,40852,9
274,16894,8
274,39741,5
274,9253,6
274,16,5
274,30276,4
274,5690,7
274,41781,9
274,645,7
274,18679,6
274,28,6
274,5040,7
274,5681,8
274,5300,9
274,22507,6
274,995,2
274,1257,10
275,523,7
275,29831,6
275,51318,7
275,51335,3
275,12115,3
275,6864,7
275,53888,5
275,46102,6
275,6,6
275,2685,5
275,3783,7
275,3228,6
275,2448,6
275,55772,5
275,14513,5
275,6594,4
275,18,5
275,41457,10
275,66,8
275,35790,8
275,8740,8
275,995,6
275,50796,8
275,57524,5
275,164,7
275,585,10
275,72,4
275,4181,8
275,2001,8
275,440,7
275,56653,5
275,50265,10
275,39741,6
275,33,5
275,780,7
275,1363,6
275,2563,9
275,34537,9
275,627,4
275,33095,6
275,56538,7
275,35760,6
275,38474,4
275,35082,9
275,37078,7
275,36538,6
275,2004,5
275,13759,8
275,60726,9
275,59360,7
275,39792,4
275,3701,4
275,54764,10
275,59828,6
275,2921,3
275,967,5
275,41923,6
275,6774,10
275,2246,8
275,11813,7
275,10534,4
275,36098,6
275,1470,5
275,4918,6
275,1471,8
275,58390,8
275,33206,7
275,33970,5
275,8425,6
275,49114,3
275,52701,5
275,578,6
275,27833,1
275,40417,5
275,58788,6
275,37932,3
275,28977,5
275,38088,6
275,18195,7
275,329,5
275,24,7
275,49413,8
275,38234,10
275,50160,9
275,32547,6
275,54959,6
275,5680,4
275,5081,6
275,14813,6
275,36990,6
275,57616,6
275,37515,7
275,918,10
275,32935,6
275,53540,5
275,10863,6
275,39486,8
275,1364,5
275,54595,7
276,49709,9
276,13759,5
276,2904,8
276,31715,8
276,36702,7
276,26055,4
276,37675,8
276,36838,7
276,9756,8
276,49587,6
276,486,7
276,11113,7
276,44042,7
276,44931,7
276,2448,7
276,11771,6
276,56215,5
276,40591,7
276,1943,9
276,54898,7
276,1367,8
276,23317,5
276,47778,8
276,36538,10
276,29893,6
276,21557,6
276,37515,4
276,47917,6
276,40080,4
276,63019,10
276,38084,9
276,57,6
276,11843,2
276,27833,8
276,55742,7
276,32,7
276,58572,2
276,877,7
276,58788,8
276,2251,7
276,53887,8
276,11577,5
276,2001,5
276,39792,9
276,52168,10
276,38450,8
276,59636,6
276,40435,8
276,12031,4
276,48580,3
276,11977,6
276,48171,8
277,5114,4
277,39894,8
277,24687,6
277,50602,7
277,1142,5
277,2418,6
277,781,6
277,558,7
277,53888,6
277,51805,5
277,59459,6
277,21557,5
277,861,3
277,54029,5
277,40730,6
277,37822,10
277,37932,5
277,19363,8
277,37379,5
277,49053,6
277,2759,8
277,33221,8
277,59897,9
277,34798,10
277,40435,7
277,846,3
277,47778,8
277,25777,6
277,54870,7
277,51318,7
277,33486,6
277,6421,7
277,41361,6
277,18179,4
277,60108,9
277,59145,6
277,60543,9
277,18397,8
277,523,6
277,48895,6
277,53540,8
277,10643,6
277,10937,5
277,5040,7
277,2154,8
277,12115,8
277,11665,6
277,5460,6
277,59978,8
277,2402,4
277,50594,7
277,2164,7
277,532,6
277,2450,6
277,47194,5
277,59150,5
277,820,6
277,37514,9
277,37779,7
277,3371,9
277,59192,6
277,41782,2
278,35857,7
278,38234,9
278,59953,2
278,48580,6
278,3002,6
278,56980,7
278,3786,10
278,55866,8
278,40435,7
278,2159,10
278,4901,6
278,31988,8
278,35843,8
278,32615,6
278,38668,9
278,39570,9
278,2952,7
278,2246,7
278,16001,5
278,61903,5
278,52976,6
278,61508,4
278,48549,9
278,39783,10
278,30484,10
278,34537,8
278,59571,6
278,60058,7
278,4918,9
278,6114,10
278,50593,4
278,21419,1
278,42250,8
278,58222,6
278,39808,4
278,5678,7
278,3371,5
278,10937,9
278,47778,7
278,25313,5
278,24701,3
278,44940,7
278,37965,8
278,30831,9
278,15059,5
278,51122,4
278,1367,5
278,7645,10
278,40052,3
278,28957,9
278,239,8
278,42916,4
278,1482,4
278,25681,7
278,846,5
278,58509,6
278,6007,8
278,81,8
278,40421,7
278,437,6
278,25835,4
278,36990,5
278,60420,5
278,59150,10
278,36946,7
278,56738,7
278,46569,6
278,7222,10
278,996,7
278,11977,7
278,38450,10
278,12113,10
278,58517,4
278,30276,7
278,48411,8
278,32937,7
278,37515,3
278,38249,7
278,61930,7
278,4224,7
278,4672,4
278,1210,4
278,20057,7
278,22145,3
278,1604,7
278,5420,7
278,23847,8
278,572,10
278,50594,2
278,30,6
278,30503,8
278,33255,10
278,6421,8
278,48171,7
278,269,8
278,9963,5
278,36963,6
278,49574,8
278,55772,5
278,853,6
278,53888,3
278,1735,6
278,54764,9
278,1575,6
278,46654,7
278,50330,8
278,10643,8
278,7311,7
278,4107,6
278,73,5
278,15335,6
278,47,2
278,53273,5
278,33049,5
278,11843,10
278,44931,5
278,53127,8
278,55825,6
278,11061,6
278,40591,6
278,59833,1
278,40852,5
278,23199,2
278,7711,5
278,37989,6
278,27833,6
278,440,6
279,934,7
279,4918,3
279,28735,10
279,37430,3
279,32366,7
279,49458,6
279,59192,6
279,47904,6
279,2904,8
279,48171,7
279,6114,5
279,60543,6
279,59001,7
279,1535,6
279,37095,9
279,56784,4
279,10030,6
279,36649,8
279,51009,4
279,853,3
279,56980,7
279,51039,8
279,30,5
279,7054,7
279,35838,10
279,9735,5
279,22297,3
279,55809,7
279,18661,9
279,12189,8
279,431,5
279,14813,6
279,38337,4
279,59571,5
279,3786,9
279,29831,6
279,59897,8
279,56653,8
279,22135,4
279,4921,3
279,37675,8
279,31758,8
279,18679,9
279,59150,6
279,23623,10
279,58572,5
279,5114,9
279,440,6
279,7720,8
279,457,6
279,31715,8
279,15227,10
279,40417,6
279,40421,5
279,50587,7
279,37989,7
279,49701,5
279,58125,5
279,820,4
279,34036,9
279,31490,7
279,40776,7
279,18689,4
279,36538,7
279,10721,6
279,58555,7
279,34021,7
279,58390,7
279,53499,8
279,2001,6
279,19363,6
279,38889,4
279,57864,7
279,50796,10
279,19,7
279,25313,7
279,16706,8
279,59228,7
279,23199,9
279,53393,9
279,153,5
279,5941,9
279,55655,8
279,41611,2
279,40748,6
279,1364,6
279,3371,10
279,34376,6
279,30346,6
279,17074,7
279,42938,10
279,1142,7
279,10863,5
279,29755,7
279,52107,9
279,53273,7
280,34440,9
280,33352,5
280,35677,10
280,35848,6
280,58143,4
280,58913,10
280,54595,6
280,1827,8
280,12115,5
280,40059,3
280,35382,7
280,11843,7
280,19815,8
280,60543,4
280,60787,8
280,2450,6
280,23847,7
280,48755,6
280,9289,7
280,55102,5
280,4772,5
280,35062,7
280,51836,9
280,25835,6
280,19647,7
280,35968,8
280,302,9
280,21647,8
280,6467,8
280,61930,5
280,17074,3
280,55825,6
280,33323,9
280,6421,10
280,60058,7
280,137,7
280,4053,4
280,4106,7
280,523,9
280,16664,8
280,49114,8
280,889,3
280,813,4
280,8129,9
280,46569,5
280,40776,5
280,26055,7
280,56785,8
280,6,6
280,49721,5
280,427,5
280,50346,4
280,50594,10
280,49590,4
280,4181,8
280,28977,7
280,14397,7
280,3665,7
280,59654,8
280,4938,9
280,41084,6
280,52742,8
280,1698,7
280,45576,7
280,37095,9
280,3786,8
280,53887,9
280,22135,8
280,23775,4
280,55016,5
280,1471,2
280,265,8
280,50403,7
280,34100,6
280,3002,6
280,59953,2
280,6945,5
280,60726,6
280,34822,5
280,2761,9
280,2167,4
280,263,5
280,48895,7
280,486,5
280,3702,8
280,37055,6
280,39894,6
280,57647,5
280,10408,6
280,32935,6
280,52976,6
280,59306,6
280,17389,8
280,2563,3
280,513,9
280,6438,3
280,38081,7
280,1210,6
280,1453,7
280,2966,6
280,53888,6
281,5029,6
281,36862,5
281,40787,2
281,45,6
281,58930,9
281,39894,4
281,54959,7
281,44931,8
281,3786,4
281,38889,6
281,5341,6
281,846,7
281,801,7
281,57555,6
281,40028,7
281,38680,10
281,35111,6
281,5,6
281,4722,7
281,49570,5
281,38436,6
281,31933,7
281,58567,7
281,781,5
281,63019,5
281,7311,5
281,32182,5
281,52846,2
281,813,8
281,2685,6
281,50528,8
281,55993,5
281,16395,8
281,44087,6
281,35677,7
281,34534,6
281,40434,7
281,7785,5
281,50594,5
281,1033,8
281,23327,7
281,54764,7
281,11239,8
281,38450,8
281,23283,2
281,28735,4
281,46102,5
281,23317,7
281,41781,4
281,12189,7
281,28701,5
281,50612,6
281,20,7
281,49571,3
281,41782,8
281,48411,3
281,40397,8
281,34437,10
281,25681,8
281,53393,8
281,1914,8
281,37786,6
281,2828,8
281,49596,4
281,6467,7
281,51009,5
281,59145,8
281,49574,7
281,20583,7
281,6045,6
281,18661,8
281,17389,4
281,31251,4
281,45556,8
281,55701,7
281,3701,7
281,36371,7
281,10012,7
281,39166,7
281,45577,7
281,58222,4
281,34096,8
281,42429,7
281,37515,6
281,40852,5
281,38731,5
281,11843,6
281,13331,4
281,42923,5
281,40417,5
281,40435,8
281,2952,6
281,39198,8
281,60602,10
281,627,9
281,50160,6
281,1471,4
281,31490,7
281,31658,8
281,24415,7
281,81,7
281,41084,4
281,55742,5
281,7720,6
281,2761,9
281,34822,7
281,12365,6
281,49722,7
281,7711,9
281,40421,7
281,55830,10
281,33323,4
281,39565,4
281,53236,6
281,42250,9
281,40730,4
281,31174,3
281,38826,8
281,9756,10
281,34021,6
281,16706,3
281,38088,4
281,38329,6
281,43608,4
281,41025,10
281,35737,9
281,51180,7
281,18179,6
281,9734,9
281,60787,7
281,23847,7
281,18115,10
281,35968,8
281,889,4
281,59306,5
281,11979,10
282,3016,6
282,11813,5
282,846,6
282,5205,5
282,55690,5
282,34537,7
282,9989,8
282,42894,4
282,18661,3
282,23199,6
282,25537,5
282,10153,2
282,35180,10
282,15323,8
282,60726,4
282,77,5
282,50399,10
282,59001,9
282,1566,4
282,33352,5
282,9130,3
282,40911,7
282,40591,8
282,51180,8
282,37430,7
282,777,9
282,29893,7
282,11597,6
282,30952,4
282,957,4
282,42166,7
282,40784,7
282,14353,4
282,38481,5
282,60543,8
282,45,7
282,40542,6
282,13331,4
282,16,4
282,36563,6
282,16049,7
282,12069,8
282,28977,7
282,59654,5
282,32281,5
282,44511,6
282,55357,2
282,329,6
282,55825,9
282,11843,7
283,39468,9
283,14397,2
283,535,10
283,7711,7
283,52578,8
283,41169,2
283,60334,8
283,41923,8
283,19123,4
283,22789,6
283,6746,7
283,35851,10
283,40397,8
283,30654,6
283,13125,1
283,56980,4
283,53499,2
283,31812,5
283,1695,8
283,401,6
283,22145,4
283,48653,6
283,4224,7
283,934,5
283,35075,8
283,53888,4
283,6336,7
283,50709,5
283,60787,6
283,21557,4
283,36963,5
283,4181,6
283,1364,6
283,30276,3
283,40730,7
283,9204,10
283,53199,6
283,3701,4
283,7472,8
283,1470,10
283,8129,5
283,33352,6
283,37430,7
283,48561,7
283,38475,9
283,61930,8
283,54650,8
283,223,10
283,28171,10
283,51096,3
283,572,4
283,31051,5
283,60988,6
283,52991,10
283,10153,5
283,39570,6
283,20899,8
283,50399,5
283,36371,6
283,4901,8
283,26213,5
283,34534,6
283,57433,6
283,60570,6
283,6171,8
283,51836,9
283,38337,8
283,27833,7
283,55823,4
283,32188,6
283,53672,6
283,15,7
283,658,3
283,24277,10
283,46654,7
283,55318,4
283,2828,8
283,5205,7
283,41457,4
283,13601,4
283,721,5
283,59845,10
283,31251,10
283,6,9
283,36369,6
283,50587,4
283,56063,8
283,62896,6
283,40784,3
283,52034,9
283,59497,5
283,31646,7
283,58689,4
283,35110,10
283,41402,9
283,59047,5
283,38040,5
283,962,6
283,49782,5
283,50407,6
283,28805,9
283,55742,3
283,28891,8
283,41611,5
284,46422,8
284,34440,8
284,30831,8
284,30,4
284,34096,10
284,48411,5
284,4921,5
284,51535,5
284,50399,4
284,50602,5
284,59497,7
284,239,6
284,54595,8
284,60371,9
284,2921,7
284,42916,8
284,59192,3
284,4107,6
284,401,7
284,39247,6
284,585,6
284,40853,8
284,11741,5
284,8425,7
284,14397,5
284,16049,6
284,1594,6
284,6467,6
284,2563,6
284,38201,3
284,38349,8
284,37870,5
284,38770,2
284,60334,7
284,40052,5
284,24687,9
284,1486,8
284,59828,8
284,39167,3
284,33323,6
284,6438,7
284,33050,6
284,38249,6
284,28297,5
284,14075,10
284,16001,2
284,50587,8
284,1559,4
284,995,6
284,12815,5
284,59841,4
284,54791,9
284,9890,10
284,44074,7
284,153,5
285,820,3
285,6045,7
285,153,5
285,5460,7
285,48171,8
285,38680,7
285,535,8
285,35180,3
285,31973,7
285,42894,8
285,38234,8
285,10087,9
285,4107,4
285,39112,8
285,57066,8
285,6467,7
285,11665,10
285,53236,9
285,60285,3
285,9756,8
285,4282,8
285,2150,6
285,5678,5
285,42250,7
285,42938,8
285,44055,3
285,34822,10
285,995,8
285,61508,7
285,54856,8
285,21647,5
285,15335,1
285,14075,8
285,19,8
285,9863,9
285,7791,4
285,39551,8
285,47904,5
285,10049,7
285,60988,7
285,51039,7
285,41487,5
285,32282,7
285,9253,8
285,50183,9
285,53127,9
285,431,7
285,22789,6
285,23317,5
285,1575,6
285,44412,2
285,51009,4
285,59192,6
285,23777,3
285,37932,9
285,56784,5
285,55690,5
285,1943,8
285,37989,6
285,10643,6
285,12113,5
285,54764,6
285,513,4
285,40421,7
285,31181,9
285,283,5
285,1827,7
285,52742,6
285,42429,2
285,33970,9
285,36370,6
285,55102,7
285,59845,8
285,22535,6
285,42640,7
285,52701,4
285,49430,5
285,10800,5
285,8740,4
285,12189,7
285,51440,9
285,52347,5
285,32188,5
285,329,6
285,36538,4
285,52578,6
285,21,4
285,59636,4
285,31149,4
285,22135,6
285,55823,4
285,37430,9
285,34636,10
285,4722,5
285,22145,6
285,15,6
285,4053,7
285,578,3
285,37055,7
285,5680,9
285,37208,4
285,46422,5
285,7465,8
285,31757,7
285,23847,5
285,15417,5
285,60726,6
285,2471,10
285,61274,9
285,34626,7
285,53499,8
285,56805,9
285,36990,6
285,50399,8
285,40542,8
285,40730,8
285,17265,7
285,31646,6
285,1210,9
285,32122,6
285,13601,8
285,31240,2
285,781,9
285,58572,10
285,50330,6
285,48316,8
285,24415,8
285,121,5
285,33049,6
285,139,6
285,6114,5
285,34798,7
285,54959,7
285,1453,9
285,2921,2
285,25517,7
285,31098,7
285,3167,8
285,59062,8
285,18617,8
285,40417,8
285,36838,8
285,55742,6
285,36946,4
285,9735,6
285,50346,3
286,7785,7
286,30279,6
286,38731,3
286,4921,6
286,30654,7
286,18661,8
286,12029,8
286,59077,7
286,36028,8
286,41169,6
286,6,7
286,22297,4
286,61335,5
286,40664,8
286,957,7
286,58788,8
286,33,6
286,50587,5
286,1363,6
286,37521,9
286,589,9
286,15059,8
286,16049,1
286,38084,5
286,37095,5
286,34612,8
286,54650,8
286,40815,7
286,41487,8
286,121,6
286,60334,7
286,27821,6
286,40853,5
286,56738,7
286,52198,6
286,16067,7
286,21647,6
286,16395,9
286,40435,7
286,4901,6
286,23327,3
286,1974,9
286,37870,6
286,50796,9
286,10534,4
286,40729,10
286,4477,8
286,55102,7
286,205,6
286,61595,8
286,1566,5
286,56523,5
286,28805,4
286,42886,6
286,15417,7
286,4059,10
286,1382,7
286,57183,8
286,14513,4
286,4565,8
286,780,10
286,40052,7
286,11843,3
286,58572,5
286,59828,10
286,9989,5
286,18397,7
286,52578,5
286,4282,6
286,12477,3
286,170,7
286,42941,10
286,33095,9
286,55772,10
286,25681,7
287,37987,3
287,9996,6
287,31757,9
287,51805,7
287,33051,4
287,440,5
287,2966,7
287,23775,9
287,42941,8
287,53236,10
287,48569,9
287,1142,6
287,36999,8
287,36098,7
287,52293,5
287,21469,3
287,56738,6
287,6045,7
287,40435,9
287,10012,10
287,30503,4
287,47904,5
287,58390,7
287,49310,6
287,55791,4
287,7054,7
287,781,6
287,56752,7
287,33352,7
287,34076,9
287,2829,8
287,139,6
287,40211,6
287,51122,7
287,41084,8
287,5341,10
287,48661,6
287,60108,9
287,8425,7
287,54857,6
287,59408,6
287,57555,6
287,35843,7
287,1367,10
287,42894,3
287,1566,5
287,12431,8
287,995,6
287,40421,7
287,59228,6
287,8129,6
287,1430,6
287,23199,9
287,467,6
287,27833,7
287,38349,8
287,59953,6
287,21,7
287,1519,7
287,138,4
287,52846,4
287,54764,7
287,4477,4
287,31973,5
287,40664,5
287,24415,8
287,45556,7
287,33674,8
287,2752,5
287,17389,6
287,46095,4
287,53199,4
287,38081,8
287,61903,6
287,31490,5
287,1364,6
287,889,7
287,18195,7
287,61339,8
287,34626,7
287,232,9
287,37520,7
287,2154,7
287,780,5
287,43608,5
287,60787,8
287,41169,7
287,31174,9
287,486,6
287,40784,10
287,39112,9
287,24687,8
287,49052,8
287,51179,5
287,457,8
287,32995,8
287,49818,8
287,35677,10
287,801,3
287,846,5
287,47917,3
287,7785,5
287,40434,4
287,2448,8
287,42938,4
287,55830,6
287,41487,8
287,30015,5
287,513,6
287,11981,4
287,58788,5
287,5682,7
287,4722,8
287,37962,7
287,13759,6
287,50593,6
287,41611,7
287,42429,7
287,1735,10
287,39741,6
287,49571,7
287,57183,10
287,51019,7
287,9204,3
287,7472,7
288,52168,7
288,48736,8
288,223,5
288,37491,4
288,16918,5
288,48569,4
288,40730,6
288,34534,7
288,48316,5
288,57,6
288,12477,5
288,25013,6
288,39535,4
288,59939,5
288,12431,10
288,996,4
288,40716,9
288,44235,8
288,31251,5
288,5258,6
288,9734,7
288,61335,7
288,49818,8
288,37078,6
288,41084,9
288,36456,8
288,50593,9
288,38668,3
288,60570,7
288,56980,8
288,4985,5
288,572,6
288,9969,7
288,32937,3
288,15,6
288,56738,7
288,11843,5
288,58555,6
288,44511,5
288,26213,4
288,6,4
288,22145,8
288,38234,8
288,6211,8
288,50399,7
288,14813,4
288,48661,4
288,59636,6
288,30230,7
288,264,6
288,9656,7
288,35608,5
288,934,4
288,40853,6
288,37521,8
288,11771,7
288,49052,9
288,9617,6
288,49114,6
288,780,4
288,967,8
288,31174,6
288,49909,8
288,59841,7
288,18,10
288,2449,7
288,52578,8
288,52742,5
288,2904,8
288,51179,7
288,59654,7
288,4918,8
288,37870,9
288,39792,7
288,10643,6
288,40421,4
288,2618,9
288,62543,3
288,22135,8
288,42938,4
288,55701,6
288,14807,9
288,759,6
288,1506,8
288,6675,10
288,16662,7
288,558,8
288,4921,5
288,1604,9
288,37991,9
288,59953,6
288,49413,8
288,58689,3
288,10030,7
288,28977,7
288,37055,8
288,37430,5
288,54764,6
288,53393,5
288,60544,4
288,39808,7
288,49701,6
288,39570,8
288,19,9
288,37150,9
288,9963,4
288,11813,4
288,15227,6
288,1566,4
288,36649,5
288,268,7
288,42429,5
288,15059,4
288,36946,5
288,32615,10
288,53672,5
288,3167,5
288,31933,6
288,27831,8
288,57647,6
288,42250,4
288,49721,7
288,35247,9
288,29893,9
288,54857,7
288,52846,3
288,51039,8
288,40211,6
288,35557,6
288,1089,8
288,52976,6
288,55310,6
288,31658,8
288,2159,5
288,34591,8
288,50346,4
289,31973,10
289,33970,8
289,627,7
289,48569,9
289,40907,4
289,199,5
289,3927,5
289,4282,8
289,36862,7
289,41611,6
289,658,8
289,23327,4
289,31812,7
289,27947,3
289,6811,7
289,49596,7
289,31173,5
289,16049,5
289,16662,8
289,49709,8
289,16395,10
289,416,6
289,14397,6
289,39533,3
289,49571,10
289,60048,6
289,21329,9
289,59192,8
289,10162,2
289,32188,4
289,28,1
289,50594,3
289,21647,5
289,2167,6
289,14813,6
289,41169,5
289,58509,6
289,34612,6
289,17389,5
289,9734,5
289,50602,6
289,918,4
289,56538,7
289,60108,10
289,2251,8
289,38040,4
289,50709,5
289,34591,5
289,467,10
289,27833,5
289,37430,7
289,32983,7
289,2004,7
289,136,7
289,54764,9
289,1065,5
289,30015,7
289,12859,7
289,5678,10
289,39551,8
289,11843,2
289,6467,6
289,3665,7
289,11741,7
289,37514,7
289,33051,5
289,40059,9
289,6336,6
289,38409,2
289,401,4
289,29803,7
289,20057,5
289,38249,6
289,34438,7
289,135,9
289,40174,6
289,60098,7
289,53887,9
289,12115,7
289,42923,7
289,40417,5
289,55655,3
289,14513,6
289,49782,10
289,44070,7
289,51122,4
289,31251,7
289,39164,9
289,29831,8
289,3167,6
289,56523,7
289,35466,4
289,46654,7
290,37105,9
290,38081,6
290,56009,7
290,40907,5
290,72,5
290,31251,6
290,56738,6
290,1698,9
290,49918,5
290,457,10
290,19647,10
290,48653,3
290,33,7
290,4477,8
290,138,9
290,27947,10
290,15323,7
290,3783,3
290,40911,2
290,36296,7
290,10271,6
290,19363,8
290,322,7
290,30,7
290,43,5
290,996,8
290,60489,7
290,781,5
290,31043,7
290,34376,10
290,39468,4
290,30279,10
290,27989,3
290,39247,8
290,49521,8
290,58143,3
290,37450,7
290,40748,9
290,49052,6
290,7062,6
290,4059,5
290,39808,5
290,41462,9
290,16395,10
290,2581,9
290,10012,3
290,2004,8
290,60602,10
290,56805,5
290,30952,7
290,9289,8
290,268,8
290,934,5
290,4985,6
290,21939,7
290,24833,9
290,52299,10
290,227,5
290,38524,5
290,53393,8
290,12031,6
290,52293,3
290,1559,8
290,52991,8
290,2952,9
290,58517,3
290,2418,7
290,59636,10
290,401,8
290,44931,4
290,53887,8
290,11917,5
290,265,9
290,1210,5
290,853,10
290,37786,10
290,1575,6
290,59497,9
290,40729,7
291,40716,7
291,44940,9
291,60022,10
291,52701,5
291,59150,7
291,3016,8
291,31149,6
291,17074,5
291,813,8
291,18617,7
291,41169,7
291,957,6
291,7222,8
291,513,6
291,55830,8
291,11739,9
291,49918,3
291,45556,6
291,28735,1
291,56738,5
291,40748,8
291,38040,5
291,37999,8
291,55153,6
291,40052,5
291,34021,3
291,41782,6
291,50250,4
291,23283,8
291,12189,9
291,21939,8
291,34537,7
291,15323,6
291,36563,5
291,3228,6
291,15227,7
291,32902,5
291,164,8
291,29755,7
291,58930,7
291,223,8
291,793,8
291,31181,5
291,39486,5
291,56785,4
291,63019,7
291,6746,7
291,512,2
291,53065,6
291,48661,5
291,33095,5
291,37171,5
291,15,5
291,3783,6
291,52826,8
291,12113,6
291,33221,8
291,7785,7
291,56215,10
291,338,9
291,28223,5
291,59459,4
291,5258,10
291,26213,10
291,24415,7
291,36098,8
291,1519,6
291,995,5
291,53410,4
291,58509,9
291,39468,8
291,1482,7
291,38680,5
291,51009,7
291,10379,8
291,16918,6
291,457,4
291,12029,10
291,1698,5
291,50346,9
291,55255,3
291,35760,5
291,81,7
291,16395,8
291,40776,10
291,77,8
291,4059,9
291,6438,8
291,30952,6
291,58555,8
291,3091,8
291,38329,7
